stem,split,group_id,source,visible,infrared,depth,label,num_objects,classes
00000143,train,306,numeric_8digit_jpg,00000143.jpg,00000143.jpg,00000143.jpg,00000143.txt,2,0;10
000146,val,307,numeric_6digit_png,000146.png,000146.png,000146.png,000146.txt,12,0;4;5;6;8
00000147,train,306,numeric_8digit_jpg,00000147.jpg,00000147.jpg,00000147.jpg,00000147.txt,2,0;10
000152,val,307,numeric_6digit_png,000152.png,000152.png,000152.png,000152.txt,20,0;4;5;6;8
000157,val,307,numeric_6digit_png,000157.png,000157.png,000157.png,000157.txt,23,0;4;5;6;8
00000157,train,306,numeric_8digit_jpg,00000157.jpg,00000157.jpg,00000157.jpg,00000157.txt,2,0;10
000162,val,307,numeric_6digit_png,000162.png,000162.png,000162.png,000162.txt,6,0;4;8
00000163,train,306,numeric_8digit_jpg,00000163.jpg,00000163.jpg,00000163.jpg,00000163.txt,2,0;10
00000168,train,306,numeric_8digit_jpg,00000168.jpg,00000168.jpg,00000168.jpg,00000168.txt,3,0;10
00000171,train,306,numeric_8digit_jpg,00000171.jpg,00000171.jpg,00000171.jpg,00000171.txt,3,0;10
000173,val,307,numeric_6digit_png,000173.png,000173.png,000173.png,000173.txt,2,3;4
00000175,train,306,numeric_8digit_jpg,00000175.jpg,00000175.jpg,00000175.jpg,00000175.txt,3,0;10
00000177,train,306,numeric_8digit_jpg,00000177.jpg,00000177.jpg,00000177.jpg,00000177.txt,3,0;10
00000180,train,306,numeric_8digit_jpg,00000180.jpg,00000180.jpg,00000180.jpg,00000180.txt,3,0;10
000181,val,307,numeric_6digit_png,000181.png,000181.png,000181.png,000181.txt,2,8;10
000182,val,307,numeric_6digit_png,000182.png,000182.png,000182.png,000182.txt,1,10
00000184,train,306,numeric_8digit_jpg,00000184.jpg,00000184.jpg,00000184.jpg,00000184.txt,3,0;10
000186,val,307,numeric_6digit_png,000186.png,000186.png,000186.png,000186.txt,7,0;4;8;10
00000189,train,306,numeric_8digit_jpg,00000189.jpg,00000189.jpg,00000189.jpg,00000189.txt,3,0;10
000190,val,307,numeric_6digit_png,000190.png,000190.png,000190.png,000190.txt,6,0;4;8;9;10
000195,val,307,numeric_6digit_png,000195.png,000195.png,000195.png,000195.txt,2,8;10
00000203,train,306,numeric_8digit_jpg,00000203.jpg,00000203.jpg,00000203.jpg,00000203.txt,3,0;10
000203,val,307,numeric_6digit_png,000203.png,000203.png,000203.png,000203.txt,4,0;4;5
00000205,train,306,numeric_8digit_jpg,00000205.jpg,00000205.jpg,00000205.jpg,00000205.txt,3,0;10
000206,val,307,numeric_6digit_png,000206.png,000206.png,000206.png,000206.txt,4,0;4;5
00000207,val,308,numeric_8digit_jpg,00000207.jpg,00000207.jpg,00000207.jpg,00000207.txt,3,0;10
00000212,val,308,numeric_8digit_jpg,00000212.jpg,00000212.jpg,00000212.jpg,00000212.txt,1,10
00000214,val,308,numeric_8digit_jpg,00000214.jpg,00000214.jpg,00000214.jpg,00000214.txt,1,10
00000216,val,308,numeric_8digit_jpg,00000216.jpg,00000216.jpg,00000216.jpg,00000216.txt,1,10
00000220,val,308,numeric_8digit_jpg,00000220.jpg,00000220.jpg,00000220.jpg,00000220.txt,1,10
00000221,val,308,numeric_8digit_jpg,00000221.jpg,00000221.jpg,00000221.jpg,00000221.txt,2,0;10
000224,val,307,numeric_6digit_png,000224.png,000224.png,000224.png,000224.txt,2,8;10
00000225,val,308,numeric_8digit_jpg,00000225.jpg,00000225.jpg,00000225.jpg,00000225.txt,2,0;10
00000228,val,308,numeric_8digit_jpg,00000228.jpg,00000228.jpg,00000228.jpg,00000228.txt,2,0;10
00000230,val,308,numeric_8digit_jpg,00000230.jpg,00000230.jpg,00000230.jpg,00000230.txt,2,0;10
000234,val,307,numeric_6digit_png,000234.png,000234.png,000234.png,000234.txt,1,10
00000234,val,308,numeric_8digit_jpg,00000234.jpg,00000234.jpg,00000234.jpg,00000234.txt,2,0;10
000235,val,307,numeric_6digit_png,000235.png,000235.png,000235.png,000235.txt,1,10
00000239,val,308,numeric_8digit_jpg,00000239.jpg,00000239.jpg,00000239.jpg,00000239.txt,1,0
000239,val,307,numeric_6digit_png,000239.png,000239.png,000239.png,000239.txt,3,4;8;10
00000241,val,308,numeric_8digit_jpg,00000241.jpg,00000241.jpg,00000241.jpg,00000241.txt,2,10
000242,val,307,numeric_6digit_png,000242.png,000242.png,000242.png,000242.txt,4,8;10
00000243,val,308,numeric_8digit_jpg,00000243.jpg,00000243.jpg,00000243.jpg,00000243.txt,1,10
00000244,val,308,numeric_8digit_jpg,00000244.jpg,00000244.jpg,00000244.jpg,00000244.txt,1,10
00000248,val,308,numeric_8digit_jpg,00000248.jpg,00000248.jpg,00000248.jpg,00000248.txt,1,10
00000253,val,308,numeric_8digit_jpg,00000253.jpg,00000253.jpg,00000253.jpg,00000253.txt,1,10
00000257,val,308,numeric_8digit_jpg,00000257.jpg,00000257.jpg,00000257.jpg,00000257.txt,1,10
000259,val,307,numeric_6digit_png,000259.png,000259.png,000259.png,000259.txt,2,2
000261,val,307,numeric_6digit_png,000261.png,000261.png,000261.png,000261.txt,6,2
000266,val,307,numeric_6digit_png,000266.png,000266.png,000266.png,000266.txt,2,2
00000271,val,308,numeric_8digit_jpg,00000271.jpg,00000271.jpg,00000271.jpg,00000271.txt,2,10
00000273,val,308,numeric_8digit_jpg,00000273.jpg,00000273.jpg,00000273.jpg,00000273.txt,2,10
00000275,val,308,numeric_8digit_jpg,00000275.jpg,00000275.jpg,00000275.jpg,00000275.txt,2,10
000279,val,307,numeric_6digit_png,000279.png,000279.png,000279.png,000279.txt,8,0;2
000281,train,309,numeric_6digit_png,000281.png,000281.png,000281.png,000281.txt,16,0;6
00000282,val,308,numeric_8digit_jpg,00000282.jpg,00000282.jpg,00000282.jpg,00000282.txt,1,10
000282,train,309,numeric_6digit_png,000282.png,000282.png,000282.png,000282.txt,16,0;6
000284,train,309,numeric_6digit_png,000284.png,000284.png,000284.png,000284.txt,13,0;6
000289,train,309,numeric_6digit_png,000289.png,000289.png,000289.png,000289.txt,13,0;6
00000291,val,308,numeric_8digit_jpg,00000291.jpg,00000291.jpg,00000291.jpg,00000291.txt,2,10
00000293,val,308,numeric_8digit_jpg,00000293.jpg,00000293.jpg,00000293.jpg,00000293.txt,2,10
000295,train,309,numeric_6digit_png,000295.png,000295.png,000295.png,000295.txt,11,0;6
000300,train,309,numeric_6digit_png,000300.png,000300.png,000300.png,000300.txt,11,0;6
000301,train,309,numeric_6digit_png,000301.png,000301.png,000301.png,000301.txt,6,0;4;9
000303,train,309,numeric_6digit_png,000303.png,000303.png,000303.png,000303.txt,9,0;3;4
000305,train,309,numeric_6digit_png,000305.png,000305.png,000305.png,000305.txt,7,0;4
000309,train,309,numeric_6digit_png,000309.png,000309.png,000309.png,000309.txt,6,0;4;9
000311,train,309,numeric_6digit_png,000311.png,000311.png,000311.png,000311.txt,4,0;8;9
000313,train,309,numeric_6digit_png,000313.png,000313.png,000313.png,000313.txt,4,0;8;9
00000321,val,308,numeric_8digit_jpg,00000321.jpg,00000321.jpg,00000321.jpg,00000321.txt,4,0;6;10
000323,train,309,numeric_6digit_png,000323.png,000323.png,000323.png,000323.txt,2,0;9
000328,train,309,numeric_6digit_png,000328.png,000328.png,000328.png,000328.txt,4,0;9
000329,train,309,numeric_6digit_png,000329.png,000329.png,000329.png,000329.txt,3,0;9
00000332,val,308,numeric_8digit_jpg,00000332.jpg,00000332.jpg,00000332.jpg,00000332.txt,3,0
00000333,train,310,numeric_8digit_jpg,00000333.jpg,00000333.jpg,00000333.jpg,00000333.txt,3,0;6;10
000333,train,309,numeric_6digit_png,000333.png,000333.png,000333.png,000333.txt,14,0;4;8;9
000336,train,309,numeric_6digit_png,000336.png,000336.png,000336.png,000336.txt,15,0;4;8;9
000339,train,309,numeric_6digit_png,000339.png,000339.png,000339.png,000339.txt,12,0;4;8;9
00000339,train,310,numeric_8digit_jpg,00000339.jpg,00000339.jpg,00000339.jpg,00000339.txt,3,0;6
00000344,train,310,numeric_8digit_jpg,00000344.jpg,00000344.jpg,00000344.jpg,00000344.txt,1,10
000345,train,309,numeric_6digit_png,000345.png,000345.png,000345.png,000345.txt,1,2
00000346,train,310,numeric_8digit_jpg,00000346.jpg,00000346.jpg,00000346.jpg,00000346.txt,1,10
000347,train,309,numeric_6digit_png,000347.png,000347.png,000347.png,000347.txt,1,2
000348,train,309,numeric_6digit_png,000348.png,000348.png,000348.png,000348.txt,1,2
000350,train,309,numeric_6digit_png,000350.png,000350.png,000350.png,000350.txt,1,2
000353,train,309,numeric_6digit_png,000353.png,000353.png,000353.png,000353.txt,1,2
000355,train,309,numeric_6digit_png,000355.png,000355.png,000355.png,000355.txt,1,2
00000355,train,310,numeric_8digit_jpg,00000355.jpg,00000355.jpg,00000355.jpg,00000355.txt,3,0;6;10
000358,train,309,numeric_6digit_png,000358.png,000358.png,000358.png,000358.txt,1,2
000363,train,311,numeric_6digit_png,000363.png,000363.png,000363.png,000363.txt,1,2
00000364,train,310,numeric_8digit_jpg,00000364.jpg,00000364.jpg,00000364.jpg,00000364.txt,1,0
000366,train,311,numeric_6digit_png,000366.png,000366.png,000366.png,000366.txt,1,2
00000367,train,310,numeric_8digit_jpg,00000367.jpg,00000367.jpg,00000367.jpg,00000367.txt,1,0
000369,train,311,numeric_6digit_png,000369.png,000369.png,000369.png,000369.txt,1,2
00000371,train,310,numeric_8digit_jpg,00000371.jpg,00000371.jpg,00000371.jpg,00000371.txt,2,0;10
00000373,train,310,numeric_8digit_jpg,00000373.jpg,00000373.jpg,00000373.jpg,00000373.txt,4,0;10
000374,train,311,numeric_6digit_png,000374.png,000374.png,000374.png,000374.txt,2,0;9
00000376,train,310,numeric_8digit_jpg,00000376.jpg,00000376.jpg,00000376.jpg,00000376.txt,4,0;10
000377,train,311,numeric_6digit_png,000377.png,000377.png,000377.png,000377.txt,2,0;9
000379,train,311,numeric_6digit_png,000379.png,000379.png,000379.png,000379.txt,2,0;9
000380,train,311,numeric_6digit_png,000380.png,000380.png,000380.png,000380.txt,3,0
00000394,train,310,numeric_8digit_jpg,00000394.jpg,00000394.jpg,00000394.jpg,00000394.txt,1,0
000395,train,311,numeric_6digit_png,000395.png,000395.png,000395.png,000395.txt,8,2
00000396,train,310,numeric_8digit_jpg,00000396.jpg,00000396.jpg,00000396.jpg,00000396.txt,1,0
00000399,train,310,numeric_8digit_jpg,00000399.jpg,00000399.jpg,00000399.jpg,00000399.txt,1,0
00000401,train,310,numeric_8digit_jpg,00000401.jpg,00000401.jpg,00000401.jpg,00000401.txt,4,0;6;10
000404,train,311,numeric_6digit_png,000404.png,000404.png,000404.png,000404.txt,1,2
000406,train,311,numeric_6digit_png,000406.png,000406.png,000406.png,000406.txt,1,2
00000410,train,310,numeric_8digit_jpg,00000410.jpg,00000410.jpg,00000410.jpg,00000410.txt,1,0
00000414,train,310,numeric_8digit_jpg,00000414.jpg,00000414.jpg,00000414.jpg,00000414.txt,1,0
00000415,train,310,numeric_8digit_jpg,00000415.jpg,00000415.jpg,00000415.jpg,00000415.txt,1,0
000415,train,311,numeric_6digit_png,000415.png,000415.png,000415.png,000415.txt,22,0;2;4
00000417,train,310,numeric_8digit_jpg,00000417.jpg,00000417.jpg,00000417.jpg,00000417.txt,2,0;6
000418,train,311,numeric_6digit_png,000418.png,000418.png,000418.png,000418.txt,1,2
00000419,train,310,numeric_8digit_jpg,00000419.jpg,00000419.jpg,00000419.jpg,00000419.txt,2,10
000422,train,311,numeric_6digit_png,000422.png,000422.png,000422.png,000422.txt,1,2
00000423,train,310,numeric_8digit_jpg,00000423.jpg,00000423.jpg,00000423.jpg,00000423.txt,2,10
000426,train,311,numeric_6digit_png,000426.png,000426.png,000426.png,000426.txt,1,2
00000426,train,310,numeric_8digit_jpg,00000426.jpg,00000426.jpg,00000426.jpg,00000426.txt,1,10
000428,train,311,numeric_6digit_png,000428.png,000428.png,000428.png,000428.txt,2,2
000429,train,311,numeric_6digit_png,000429.png,000429.png,000429.png,000429.txt,2,2
000433,train,311,numeric_6digit_png,000433.png,000433.png,000433.png,000433.txt,8,2
00000433,train,310,numeric_8digit_jpg,00000433.jpg,00000433.jpg,00000433.jpg,00000433.txt,1,10
00000435,train,310,numeric_8digit_jpg,00000435.jpg,00000435.jpg,00000435.jpg,00000435.txt,1,10
000437,train,311,numeric_6digit_png,000437.png,000437.png,000437.png,000437.txt,12,2
00000440,train,310,numeric_8digit_jpg,00000440.jpg,00000440.jpg,00000440.jpg,00000440.txt,1,10
00000446,train,310,numeric_8digit_jpg,00000446.jpg,00000446.jpg,00000446.jpg,00000446.txt,1,10
00000447,train,310,numeric_8digit_jpg,00000447.jpg,00000447.jpg,00000447.jpg,00000447.txt,1,10
000452,train,311,numeric_6digit_png,000452.png,000452.png,000452.png,000452.txt,3,2
000456,train,311,numeric_6digit_png,000456.png,000456.png,000456.png,000456.txt,2,2
000458,train,311,numeric_6digit_png,000458.png,000458.png,000458.png,000458.txt,1,2
00000460,train,310,numeric_8digit_jpg,00000460.jpg,00000460.jpg,00000460.jpg,00000460.txt,1,10
000461,train,311,numeric_6digit_png,000461.png,000461.png,000461.png,000461.txt,2,2
00000462,train,310,numeric_8digit_jpg,00000462.jpg,00000462.jpg,00000462.jpg,00000462.txt,1,10
000463,train,311,numeric_6digit_png,000463.png,000463.png,000463.png,000463.txt,2,2
000464,train,311,numeric_6digit_png,000464.png,000464.png,000464.png,000464.txt,2,2
00000467,train,310,numeric_8digit_jpg,00000467.jpg,00000467.jpg,00000467.jpg,00000467.txt,1,10
00000480,train,310,numeric_8digit_jpg,00000480.jpg,00000480.jpg,00000480.jpg,00000480.txt,1,10
000481,train,311,numeric_6digit_png,000481.png,000481.png,000481.png,000481.txt,6,0;2
00000481,train,310,numeric_8digit_jpg,00000481.jpg,00000481.jpg,00000481.jpg,00000481.txt,1,10
000484,train,312,numeric_6digit_png,000484.png,000484.png,000484.png,000484.txt,4,0;2
00000485,train,310,numeric_8digit_jpg,00000485.jpg,00000485.jpg,00000485.jpg,00000485.txt,1,10
000487,train,312,numeric_6digit_png,000487.png,000487.png,000487.png,000487.txt,2,2
00000488,train,310,numeric_8digit_jpg,00000488.jpg,00000488.jpg,00000488.jpg,00000488.txt,1,10
00000490,train,310,numeric_8digit_jpg,00000490.jpg,00000490.jpg,00000490.jpg,00000490.txt,1,10
000492,train,312,numeric_6digit_png,000492.png,000492.png,000492.png,000492.txt,3,2
000493,train,312,numeric_6digit_png,000493.png,000493.png,000493.png,000493.txt,3,2
000495,train,312,numeric_6digit_png,000495.png,000495.png,000495.png,000495.txt,3,2
00000497,train,310,numeric_8digit_jpg,00000497.jpg,00000497.jpg,00000497.jpg,00000497.txt,2,10
000498,train,312,numeric_6digit_png,000498.png,000498.png,000498.png,000498.txt,3,2
00000499,train,310,numeric_8digit_jpg,00000499.jpg,00000499.jpg,00000499.jpg,00000499.txt,2,10
000500,train,312,numeric_6digit_png,000500.png,000500.png,000500.png,000500.txt,3,2
00000501,train,310,numeric_8digit_jpg,00000501.jpg,00000501.jpg,00000501.jpg,00000501.txt,2,10
00000506,train,310,numeric_8digit_jpg,00000506.jpg,00000506.jpg,00000506.jpg,00000506.txt,2,0;10
00000508,train,310,numeric_8digit_jpg,00000508.jpg,00000508.jpg,00000508.jpg,00000508.txt,2,10
000508,train,312,numeric_6digit_png,000508.png,000508.png,000508.png,000508.txt,7,0;2;4
000509,train,312,numeric_6digit_png,000509.png,000509.png,000509.png,000509.txt,4,2;4
00000510,train,310,numeric_8digit_jpg,00000510.jpg,00000510.jpg,00000510.jpg,00000510.txt,2,10
00000512,train,310,numeric_8digit_jpg,00000512.jpg,00000512.jpg,00000512.jpg,00000512.txt,2,10
00000515,train,310,numeric_8digit_jpg,00000515.jpg,00000515.jpg,00000515.jpg,00000515.txt,2,10
00000519,train,310,numeric_8digit_jpg,00000519.jpg,00000519.jpg,00000519.jpg,00000519.txt,2,0;10
000519,train,312,numeric_6digit_png,000519.png,000519.png,000519.png,000519.txt,2,2
000520,train,312,numeric_6digit_png,000520.png,000520.png,000520.png,000520.txt,1,2
000522,train,312,numeric_6digit_png,000522.png,000522.png,000522.png,000522.txt,3,0;2
00000524,train,310,numeric_8digit_jpg,00000524.jpg,00000524.jpg,00000524.jpg,00000524.txt,2,0;10
000524,train,312,numeric_6digit_png,000524.png,000524.png,000524.png,000524.txt,3,0;2
000525,train,312,numeric_6digit_png,000525.png,000525.png,000525.png,000525.txt,3,0;2
00000526,train,310,numeric_8digit_jpg,00000526.jpg,00000526.jpg,00000526.jpg,00000526.txt,2,0;10
00000529,train,310,numeric_8digit_jpg,00000529.jpg,00000529.jpg,00000529.jpg,00000529.txt,2,0;10
00000535,train,310,numeric_8digit_jpg,00000535.jpg,00000535.jpg,00000535.jpg,00000535.txt,2,0;10
000542,train,312,numeric_6digit_png,000542.png,000542.png,000542.png,000542.txt,2,2
000543,train,312,numeric_6digit_png,000543.png,000543.png,000543.png,000543.txt,2,2
000545,train,312,numeric_6digit_png,000545.png,000545.png,000545.png,000545.txt,2,2
000546,train,312,numeric_6digit_png,000546.png,000546.png,000546.png,000546.txt,2,2
000548,train,312,numeric_6digit_png,000548.png,000548.png,000548.png,000548.txt,2,2
000553,train,312,numeric_6digit_png,000553.png,000553.png,000553.png,000553.txt,2,0;2
00000554,train,310,numeric_8digit_jpg,00000554.jpg,00000554.jpg,00000554.jpg,00000554.txt,3,0;3;10
000554,train,312,numeric_6digit_png,000554.png,000554.png,000554.png,000554.txt,2,0;2
00000556,train,310,numeric_8digit_jpg,00000556.jpg,00000556.jpg,00000556.jpg,00000556.txt,3,0;3;10
00000560,train,310,numeric_8digit_jpg,00000560.jpg,00000560.jpg,00000560.jpg,00000560.txt,3,0;3;10
000561,train,312,numeric_6digit_png,000561.png,000561.png,000561.png,000561.txt,5,2
000567,train,312,numeric_6digit_png,000567.png,000567.png,000567.png,000567.txt,4,2
00000572,train,313,numeric_8digit_jpg,00000572.jpg,00000572.jpg,00000572.jpg,00000572.txt,4,0;3;10
